run_idx,w,lambda_loss,seed,mean_S,profit,lost_sales,collapsed,final_value_loss,final_explained_variance
259,0.75,7,61,0.0,-128.1,0.5177674686837654,True,52060.619179880516,0.2321124315325521
256,0.75,7,58,0.0,-128.1,0.5139874647024886,True,86338.3141860136,0.09695900823825444
258,0.75,7,60,0.0,-128.1,0.5121162746831248,True,111217.4945986669,0.013881674943826137
260,0.85,7,42,8.88863205909729,-128.1,0.5158669877768538,True,16931.593283752703,0.3693094094976401
261,0.85,7,43,0.0,-128.1,0.5165728289268111,True,15227.385659142301,0.33142942403498876
262,0.85,7,44,77.19026505947113,-105.85799999999999,0.4973709796742452,False,20531.98200198008,0.32410869620039934
263,0.85,7,45,38.44502568244934,-74.25109999999995,0.47317554536277406,False,23023.36474998452,0.3722952102494036
264,0.85,7,46,0.0,-95.28000000000006,0.508184749849319,False,12808.454561391107,0.377704478163495
265,0.85,7,47,0.0,-128.1,0.5165791280650451,True,28590.92429930206,0.2934477593526881
266,0.85,7,48,0.0,-128.1,0.5208458755746784,True,22344.269916756133,0.3220948943406598
267,0.85,7,49,7.991045713424683,-128.1,0.5314132341582017,True,18087.76986969516,0.34699393968042147
